video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
k_IrAnVSjYE,17.14.11,"Grüner Kaffee zum Abnehmen, hilft das wirklich?",Tanja Bremer,22,2017-11-13T01:27:05.000Z,[none],9413,1522,39,21,https://i.ytimg.com/vi/k_IrAnVSjYE/default.jpg,FALSE,FALSE,FALSE,"Grüner Kaffee ist ein Trend-Getränk aus den USA und soll beim Abnehmen helfen. Es ist also nur eine Frage der Zeit, bis auch in Deutschland Diät-Willige der grünen Bohne verfallen.\n➡ Mehr zum Thema: http://bit.ly/2zz5qf2"
KLxP8VxZjlk,17.14.11,Portuguese trawler nets 'prehistoric shark',BJ Magazine,25,2017-11-11T13:09:16.000Z,magazine|"prehistoric shark"|"live fossil"|"science magazin"|"science news",91914,17,13,8,https://i.ytimg.com/vi/KLxP8VxZjlk/default.jpg,FALSE,FALSE,FALSE,Portuguese scientists have captured a shark from the age of the dinosaurs off the Algarve coast.
cJx5blgWjDw,17.14.11,Höre NICHT diese Sprachnachricht an.. (WIRKLICH NICHT!),Jarow,24,2017-11-11T20:55:29.000Z,jarow,373833,21320,2901,1839,https://i.ytimg.com/vi/cJx5blgWjDw/default.jpg,FALSE,FALSE,FALSE,"Hier geht es zum Video von gestern: https://youtu.be/VDzRJpaKgZs\n\nJarow's Gruselgeschichten auf Spotify: http://spoti.fi/2w53ru6\nMein Shop (T-Shirts,Beanies etc.): http://www.jarow.de/\nFolg mir doch auf Instagram ► http://instagram.com/jarow\nSnapchat: julianjarow \nFolg mir auf Twitter      ► https://twitter.com/julianschizo\nHier gibt es günstige Spiele (WERBUNG): http://mmo.ga/h2oP *\n\nLike meine Facebook-Seite ► https://www.facebook.com/julianaufyoutube\nPrivat        ►http://goo.gl/UL5aCZ \nIntro by ► https://www.youtube.com/user/inMyArtz\n\nEmail (für eure Geschichten): jarowstories@gmail.com\n\nEmail (Geschäftlich): julianschizophrenicblog@gmail.com\n\n-------------------------------------------------------------------------------------------\nHinweis: Alle Bilder (im Video und Thumbnail) sind Symbolbilder, die darauf zusehenden Personen sind Models und haben nichts mit einzelnen Fällen zu tun. \n\n\n \nMeine Kamera (WERBUNG): http://amzn.to/1vvjxY8 *\nMein Aufnahmeprogramm (WERBUNG):  http://amzn.to/1nHyjeE *\nHiermit schneide ich meine Videos (WERBUNG): http://amzn.to/1mNoStm *\n\n-------------------------------------------------------------------------------------------\nMusik: http://www.epidemicsound.com\n-------------------------------------------------------------------------------------------\nMit * gekennzeichnete Links: \nDie Amazon-Links hängen mit dem Partnerprogramm von Amazon zusammen. Die MMOGA-Links mit dem Partnerschaftsprogramm von MMOGA. Sie dienen dem potentiellen Käufer als Orientierung und verweisen explizit auf bestimmte Produkte. Sofern diese Links genutzt werden, wird im Falle einer Kaufentscheidung eine Provision ausgeschüttet werden. Wo ihr eure Produkte kauft, bleibt natürlich euch selbst belassen."
FWoXtrLTUMs,17.14.11,Wenn die Freundin anruft... GIRLFRIEND VOICE!,Phil Laude,1,2017-11-12T17:00:01.000Z,Phil Laude|"Y-Titty"|"YouTuber"|"Girlfriend Voice"|"Girlfriend"|"Voice"|"Jana Privalov"|"Jana Riva"|"Hasenlied"|"Peshibär"|"Digges Ding",286684,27188,435,943,https://i.ytimg.com/vi/FWoXtrLTUMs/default.jpg,FALSE,FALSE,FALSE,"Wer kennt es nicht... beim Gespräch mit dem Partner beraubt dich eine magische Kraft plötzlich deines gesamten Swags und du redest mit 1 Kopfstimme und singst 1 Hasenlied... \n\nI bims bei #funk. \nYouTube: https://www.youtube.com/funkofficial\nfunk Web-App: https://www.funk.net/\nFacebook: https://www.facebook.com/funk\n\nImpressum: https://go.funk.net/impressum\n\nABOMNIER MICH ► https://www.youtube.com/channel/UCwCp...\n\nSTALKE DEN LAUDE  ► \nInstagram | http://instagram.com/phillaude\nTwitter | http://twitter.com/phillaude\nFacebook | http://facebook.com/phillaude4real\n\nTHX 4 WATCHING, LIKING AND SHARING VONG DER NICEIGKEIT HER!\n-----------------------------------------------------------\n\n\nSQUAD: \nKAMERA - SANDRO LIMAN | http://instagram.com/sandromandro\nPESH RAMIN | http://instagram.com/peshramin"
PK8lHszeXNk,17.14.11,WOW � Die Beste Wasserdicht SmartWatch Nur für 69.90€,Cool Mobile,22,2017-11-12T19:27:27.000Z,smartwatch|"review"|"android"|"apple watch"|"melhor smartwatch"|"best smartwatch"|"watch"|"smartphone"|"smartwatch review"|"smartwatch barato"|"cheap smartwatch"|"smartwatch phone"|"technology"|"smart watch"|"ios"|"gadget"|"unboxing"|"smartwatches"|"best smartwatch 2016"|"smartwatch android"|"android smartwatch"|"pebble smartwatch"|"smartwatch 2016"|"lg smartwatch"|"smartwatch da china"|"smartwatch bom e barato"|"tech"|"best"|"gearbest"|"samsung gear s3"|"samsung"|"sport watch"|"cheap"|"lg watch sport",27356,704,31,10,https://i.ytimg.com/vi/PK8lHszeXNk/default.jpg,FALSE,FALSE,FALSE,"►Jetz Bestellen https://goo.gl/j2ztqn\n►Jetz Bestellen https://goo.gl/j2ztqn\n\n【Bluetooth-Telefon】Nach der Paarung mit dem Handy können Sie mit der Smartwatch telefonieren und die Kontakte auf Ihrem Telefon automatisch kann mit Ihrer Uhr synchronisieren.\n【Bluetooth Musik】Wenn Sie Ihres Handy mit der Smartwatch verbindet haben, können Sie Musik-Player über die Uhr kontrollieren, und die Lieder wählen und das Volumen einstellen.\n【Herzfrequenz-Sensor】 GV68 kann Ihre Herzfrequenz für 24 Stunden automatisch überwachen, und Sie können auch Ihre Herzfrequenz manuell messen.\n【Smart-Notifikationen】Sie können stets SMS, Anrufe und Benachrichtigungen von sozialen Netzwerken empfangen und anzeigen. Durch Vibration und Ton Ihnen zu erinnern.\n【IP68 Wasserdichtigkeit】Die Uhr kann für flache Wasser Aktivitäten wie Schwimmen in einem Schwimmbad, dessen Wassertiefe aber ist nicht mehr als 3 Meter verwendet werden.\n\n►Jetz Bestellen https://goo.gl/j2ztqn\n►Jetz Bestellen https://goo.gl/j2ztqn"
BEVPWKNRrQQ,17.14.11,Dolunay 19. Bölüm,Dolunay,22,2017-11-12T21:06:19.000Z,Dolunay|"dolunay dizisi"|"dolunay dizisi oyuncuları"|"dolunay izle"|"hd yerli dizi izle"|"dolunay dizi müziği"|"dolunay dizisi son"|"dolunay fragman"|"can yaman"|"özge gürel"|"hakan kurtaş"|"dolunay ferit"|"dolunay nazlı"|"ferit nazlı aşkı"|"ırmak ünal"|"no dokuz yapım"|"star tv"|"dolunay star"|"dtam",685202,5472,528,463,https://i.ytimg.com/vi/BEVPWKNRrQQ/default.jpg,FALSE,FALSE,FALSE,"Dolunay'ın bütün bölümleri startv.com.tr'de → http://www.startv.com.tr/dizi/dolunay\n\nDolunay’a Abone Olmak İçin → http://bit.ly/dolunay-dd-sub\n\nProfesyonel bir aşçı olmak isteyen Nazlı (Özge Gürel), Japon mutfağını öğrenerek kendi restoranını açma hayalleri kurar. Öğrenci evini geçindirmek için ek iş için tanışmadığı patronu Ferit’in (Can Yaman) özel aşçısı olur. Zengin iş adamı Ferit ve Nazlı, çeşitli tesadüflerle yakınlaşır ve imkansız olan bir aşkın kapısını aralar.\n\nYapım: No Dokuz\nYönetmen: Çağrı Bayrak\nSenarist: Kuledibi Senaryo Ekibi - Ayşen Günsu Teker Fikret Bekler\n\nOyuncu Kadrosu:\nFerit: Can Yaman\nNazlı: Özge Gürel\nDeniz: Hakan Kurtaş\nHakan: Necip Memili\nFastoş: Öznur Serçeler\nAsuman: İlayda Akdoğan\nAlya: Türkü Turan\nNilüfer: Alara Bozbey\nEngin: Balamir Emren\nTarık: Berk Yaygın\nİkbal: Özlem Türay\nBulut: Alihan Türkdemir\nLeman: Yeşim Gül"
lqJbw2pWZLk,17.14.11,Kollegah & Farid Bang ✖️ 180.000€ SHOPPING-TOUR ✖️,BangerChannel,24,2017-11-11T16:12:55.000Z,Gamechanger|"Kollegah"|"Farid Bang"|"JBG"|"JBG2"|"JBG3"|"jung brutal gutaussehend"|"bosshaft tv"|"Düsseldorf"|"Steelbox"|"Egal was der Richter gibt"|"Nächstes Mal"|"KC Rebell"|"Abstand"|"TelVision"|"Mosquitos"|"Paper"|"Summer Cem"|"Banger Musik"|"Farid Bang (Musical Artist)"|"iTunes"|"Amazon"|"Banger Musik Films"|"Hip Hop Music (Musical Genre)"|"Ya"|"Diss"|"Mike Tyson"|"Muhammed Ali"|"Boxen"|"HBO"|"Mohammed Ali"|"Rolling Stone"|"Desert Eagle"|"Spotify"|"Köln"|"Städtebattle"|"Podcast"|"DVD"|"Road to JBG3"|"Loyalität ist mehr als 1 Wort",721888,45981,914,4074,https://i.ytimg.com/vi/lqJbw2pWZLk/default.jpg,FALSE,FALSE,FALSE,"✖️►JBG3 [ limitierte STEELBOX ] bei MEDIA MARKT vorbestellen!\nhttp://bit.ly/2xP1WBo\n\n✖️►JBG3 [ limitierte STEELBOX ] bei SATURN vorbestellen!\nhttp://bit.ly/2xcVKGp\n✖️►JBG3 [ limitierte STEELBOX ] \nhttp://amzn.to/2eJPY3X\n✖️►JBG3 [ alle Links ] \nhttps://KollegahFaridBang.lnk.to/jbg3\n\n✖️►ROAD TO JBG [ offizielle JBG Playlist auf Spotify ] \nhttp://spoti.fi/2fD6uXr\n\n► Banger Musik auf YouTube:\nhttps://www.youtube.com/BangerChannel\n\n► Kollegah auf Facebook:\nhttp://www.facebook.com/kollegah\n► Kollegah auf Instagram:\nhttp://www.instagram.com/kollegahderb...\n\n► Farid Bang auf Facebook:\nhttps://www.facebook.com/faridbang\n► Farid Bang auf Instagram:\nhttp://instagram.com/faridbangbang\n► Farid Bang auf Twitter:\nRegel Nr. 3\n► Farid Bang auf SnapChat:\nfaridbangbanger\n\n► Alpha Music Empire Store:\nhttp://www.amestore.de\n\n► Banger Musik auf Facebook:\nhttps://www.facebook.com/Banger-Musik\n► Banger Musik auf Instagram:\nhttp://instagram.com/bangermusikoffiziell\n\n✖️► www.bangerstore.de ◄✖️\n\nJBG3// TOUR// 2018\n\n04.01. Stereo, Bielefeld\n05.01. Palladium, Köln\n06.01. Skaters Palace, Münster\n08.01. Backstage (Werk), München\n09.01. Gasometer, Wien (AT)\n10.01. Löwensaal, Nürnberg\n12.01. X-TRA, Zürich (CH)\n13.01. Porsche-Arena, Stuttgart\n14.01. halle02, Heidelberg\n15.01. Capitol, Hannover\n17.01. Große Freiheit 36, Hamburg\n18.01. Huxleys neue Welt, Berlin\n19.01. Haus Auensee, Leipzig\n20.01. Batschkapp, Frankfurt am Main\n22.01. Aladin, Bremen\n23.01. Turbinenhalle, Oberhausen\n\nTickets gibt es unter eventim.de/jbg und 01806 570070 (0,20 Euro/Anruf inkl. MwSt. aus den Festnetzen, max. 0,60 Euro/Anruf inkl. MwSt. aus den Mobilfunknetzen) sowie an den bekannten Vorverkaufsstellen. Tickets für Österreich gibt es unter www.oeticket.at, für die Schweiz unter www.starticket.ch.\n\n\n► Regie / DOP / Schnitt: Koenichstheyn\nhttp://www.instagram.com/alexandervonundzu\nhttp://www.facbeook.com/alexandervonundzu\nhttps://www.YouTube.com/Koenichsklasse\nhttps://www.twitter.com/alexvonundzu\n\n► Ton: Die Inkastatue"
hg0OwRhQpGE,17.14.11,10 Unglaubliche Entdeckungen in der Antarktis!,TopWelt,24,2017-11-11T17:00:08.000Z,topwelt|"top welt"|"unterhaltung"|"fakten"|"wissen"|"tv"|"fernsehen"|"entdeckungen"|"funde"|"antarktis"|"unglaublichste"|"mysteriös"|"wissenschaft"|"bildung"|"welt"|"erde"|"planet"|"erkenntnisse"|"interessant"|"tiere"|"fossilien"|"meteorit",165276,4085,197,292,https://i.ytimg.com/vi/hg0OwRhQpGE/default.jpg,FALSE,FALSE,FALSE,"10 unglaubliche Entdeckungen in der Antarktis\n\nBei Fragen rund um das Video wende dich bitte an: topwelt@outlook.com\n\nJetzt kostenlos ABONNIEREN ► https://goo.gl/lDu1zH\n\nTopWelt auf Instagram: https://instagram.com/TopWelt\nTopWelt auf Twitter: https://twitter.com/TopWelt\nTopWelt auf Facebook: https://facebook.com/TopWelt\n\n[Hinweis]\nEinige Bilder und Videos unterliegen \nder Creative Commons CC0: https://creativecommons.org/publicdomain/zero/1.0/\nder Creative Commons Attribution 2.0: https://creativecommons.org/licenses/by/2.0/de/\nder Creative Commons Attribution-ShareAlike 2.5: https://creativecommons.org/licenses/by-sa/2.5/\noder der Commons Attribution 3.0: https://creativecommons.org/licenses/by/3.0/de/\n\nQuellen:\nShutterstock, Wikimedia, Pixabay und mehr\n\n[Musik]\nThe Pyre (incompetech.com)\nLicensed under Creative Commons: By Attribution 3.0 License\nhttp://creativecommons.org/licenses/by/3.0/\n\nThank you."
XVpDYrjZnuI,17.14.11,Der erste Besuch beim Frauenarzt | o.b.® Let’s do — mit BarbaraSofie,o.b. Deutschland,26,2017-11-13T13:54:23.000Z,barbarasofie|"frauenarzt untersuchung"|"erster besuch frauenarzt"|"frauenarzttermin"|"frauenarzt untersuchung stuhl"|"frauenarzt untersuchung zange"|"frauenarzt untersuchung ablauf"|"frauenarzt untersuchung schmerzhaft"|"erster besuch beim gynäkologen"|"gynäkologe"|"gynäkologie"|"pubertät"|"frauenarzt was erwartet mich"|"mädchen probleme"|"mit mama beim frauenarzt"|"frauenarzt fragen"|"angst vorm frauenarzt"|"pille verschreiben lassen"|"verhütung"|"menstruation"|"o.b."|"o.b. deutschland"|"barbarasofie o.b.",38954,2644,19,428,https://i.ytimg.com/vi/XVpDYrjZnuI/default.jpg,FALSE,FALSE,FALSE,"Irgendwann steht er jedem Mädchen bevor – der erste Termin beim Frauenarzt! Und ja, davor ist jedes Mädchen sehr nervös, weil man einfach nicht weiß, was einen dort erwartet. Was ist dieser Abstrich? Bin ich beim Frauenarzt ganz nackt? Was ist das für eine Zange beim Frauenarzt? Und dann dieser komische Frauenarztstuhl! BarbaraSofie spricht in dieser Folge o.b.® Let’s do. mit Frauenärztin Dr. Eder über alle Thema und Fragen, die euch vor dem ersten Besuch beim Frauenarzt Angst machen. Frau Dr. Eder klärt über alles auf und nimmt so alle Ängste und Sorgen. Denn eigentlich ist es alles halb so wild, beim Frauenarzt tut nichts weh und gar nichts muss euch peinlich sein. Habt ihr den ersten Besuch beim Frauenarzt noch vor euch? Dann solltet ihr diese Folge nicht verpassen!\n\nAlle 14 Tage erwartet euch BarbaraSofie mit einem spannenden Thema hier auf dem o.b.® Kanal.  \n\nMehr Infos zum Thema Tampons und Periode findet ihr hier: http://www.herzensschwester.de/products  \n\nIhr habt Fragen? Dann fragt! Kommentiert einfach unser Video und verratet uns, was euch am meisten interessiert. Viele eurer Fragen beantworten wir dann in einem unserer nächsten Videos. \n\nNatürlich beantworten wir eure Fragen auch ganz persönlich! Ihr erreicht uns unter der\nRufnummer: 00800/555 22 000 (kostenfrei)\n\nLadet euch auch den o.b.® Menstruationskalender als App runter: https://www.herzensschwester.de/user/login?destination=user/calendar \n\nVerpasst keine News mehr und folgt uns auf: \nYouTube: https://www.youtube.com/channel/UCQ7kQS6nCJRs1Y-Mg7QqeeA  \nWebsite: http://www.ob.de  \nFacebook: https://www.facebook.com/TamponsOB/?fref=ts  \nInstagram: https://www.instagram.com/o.b._deutschland/?hl=de  \n\nDen Kanal von BarbaraSofie findet ihr hier: https://www.youtube.com/user/Barbieloveslipsticks"
A5LFlKGs5wA,17.14.11,Çukur 4. Bölüm,Çukur,22,2017-11-13T20:52:13.000Z,çukur|"çukur dizisi"|"çukur dizisi oyuncuları"|"çukur fragman"|"çukur son"|"ay yapım"|"yamaç"|"yamaç ve sena"|"kerem çatay"|"aras bulut iynemli"|"dilan çiçek deniz"|"perihan savaş"|"yerli dizi hd izle"|"çukur izle"|"Çukur 4. Bölüm"|"çtam",35166,2387,125,494,https://i.ytimg.com/vi/A5LFlKGs5wA/default.jpg,FALSE,FALSE,FALSE,"Bu dizi ve çok daha fazlası puhutv'de → https://puhutv.com/cukur-detay?utm_medium=referral&utm_source=youtube&utm_campaign=cukur&utm_content=detay\n\nÇukur'a Abone Olmak İçin → bit.ly/cukur-dd-sub\n\n4. Bölüm Özet: \n\nUzun süredir bilinci kapalı olarak yatan İdris’in gözlerini açması, Çukur’da yepyeni bir dönemi başlatır. Yamaç’ı evinde gören İdris’in tepkisi tahmin edildiğinden sert olur. Baba oğul arasındaki büyük karşılaşma, Çukur’da tüm dengeleri alt üst edecektir. Sena ile tanışan İdris’in, onun Yamaç’ın eşi olduğunu öğrenmesi ise yeni bir fırtınanın habercisi olacaktır. Yamaç, sadece evdeki çalkantılı dönemle mücadele etmez, aynı zamanda aralarındaki haini bulmaya çalışır. Bu sırada Vartolu’nun, kendini Çukur’da kabul ettirmek için attığı adım ise herkesin tepkisini çeker. Yamaç’ın, Doğukan isimli şarkıcının tahsilat işiyle ilgilenmesi ise onu çok büyük bir tehlikenin tam kalbine sürükler. \n\nSenaryo: Gökhan Horzum\nYapımcı: Kerem Çatay, Pelin Diştaş Yaşaroğlu\nYönetmen: Sinan Öztürk\nİdari Yapımcı: Yamaç Okur\nMüzik: Toygar Işıklı\n2. Yönetmen: Özgür Sevimli\nGörüntü Yönetmeni: Tolga Kutluay\nSanat Yönetmeni: Oya Köseoğlu\n\nOyuncu Kadrosu\nYamaç: Aras Bulut İynemli\nSena: Dilan Çiçek Deniz\nİdris: Ercan Kesal \nSultan: Perihan Savaş \nKahraman: Mustafa Üstündağ\nVartolu: Erkan Kolçak Köstendil\nSelim: Öner Erkan \nAliço: Rıza Kocaoğlu\nMuhittin: Nebil Sayın\nCelasun: Kubilay Aka"
t3SveFfi5ik,17.14.11,Tietzer returns – Treckerrennen 2 / Kann Fynn ihn endlich zerstören? | Kliemannsland,Kliemannsland,1,2017-11-12T12:00:07.000Z,kliemannsland|"der tietzer"|"treckerfahrer dürfen das"|"tietzer kliemannsland"|"trecker kliemannsland"|"deutz kliemannsland"|"fynn trecker"|"fynn deutz"|"fynn tietzer"|"tietzer trecker"|"brunhilde trecker"|"brunhilde tietzer"|"treckerrennen"|"trecker rennen kliemannsland"|"sven tietzer"|"trecker bremen"|"trecker hamburg"|"treckerfahrer ndr"|"trecker parcours"|"trecker wettbewerb"|"trecker ausstellung"|"deutz trecker"|"fynn kliemann trecker rennen"|"treckerturnier"|"trecker sendung",149163,5452,97,280,https://i.ytimg.com/vi/t3SveFfi5ik/default.jpg,FALSE,FALSE,FALSE,"Da isser wieder, der Tietzer! Oder Fetzer, wie Fynn ihn nennt. Er ist gekommen, um Fynn seine wohl verdiente Treckerrevanche zu geben, denn letztes Mal war das alles ungerecht und dürfte eigentlich sowieso nicht gewertet werden. Fynn hat ich für dieses Treckertreffen ganz besonders kluge Dinge einfallen lassen. Eine Wippe zum Beispiel! Der Bau gestaltet sich als eher kompliziert, doch dafür ist sie jetzt auch extrem schwer mit dem Trecker zu überwinden. Das beste Hindernis ist aber der Beamte Waldo, der an seinem Kassenhäuschen sitzt und sich nur ganz gemächlich in Bewegung setzt, um die Schranke für den Trecker zu öffnen.\n\nAls der Tietzer dann mit Trecker Brunhilde anrollt, ist er also zu Recht eingeschüchtert. Auch vom LuFi, der LiMa oder der Hu. Anfangen darf er aber trotzdem. Und er wählt die Wippe! Mit insgesamt 1:24 ist er trotz erschwerter Bedingungen verdammt schnell mit seinem Trecker und man kann nur hoffen, dass Fynn geübt hat.\n\nDer rast mit dem Deutz los, als gäbe es kein Morgen. Und er wählt tatsächlich den Beamten! Waldo ist genau so langsam, wie man es von einem Beamten erwartet und kostet Fynn mehr Zeit, als er hat, denn am Ende sind es 1:26. 2 SEKUNDEN MEHR! Das heißt Treckerrunde zwei geht auch wieder an den Tietzer, völlig unverdient. Aber alle guten Dinge sind drei, vielleicht ja dann nächstes Mal. \n\nMusik \nCall me Brutus: http://www.callmebrutus.com/\n\nNoch mehr Wahnsinn aus dem Kliemannsland gibt’s hier: Facebook: https://www.facebook.com/Kliemannsland \nInstagram: https://www.instagram.com/kliemannsland \nTwitter: https://twitter.com/kliemannsland"
2Vv-BfVoq4g,17.14.11,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,10,2017-11-09T11:04:14.000Z,edsheeran|"ed sheeran"|"acoustic"|"live"|"cover"|"official"|"remix"|"official video"|"lyrics"|"session",33523622,1634127,21082,85067,https://i.ytimg.com/vi/2Vv-BfVoq4g/default.jpg,FALSE,FALSE,FALSE,"�: https://ad.gt/yt-perfect\n�: https://atlanti.cr/yt-album\nSubscribe to Ed's channel: http://bit.ly/SubscribeToEdSheeran\n\nFollow Ed on...\nFacebook: http://www.facebook.com/EdSheeranMusic\nTwitter: http://twitter.com/edsheeran\nInstagram: http://instagram.com/teddysphotos\nOfficial Website: http://edsheeran.com\n\nDirector: Jason Koenig\nProducer: Honna Kimmerer\nStarring: Ed Sheeran & Zoey Deutch \nDirector of Photography: Johnny Valencia\nProduction Company: Anonymous Content\nExec Producer: Nina Soriano\nProduction Manager: Doug Hoff\nCommissioner: Dan Curwin\nProduction Designer: John Lavin\nLead Casting: Amy Hubbard \n \nWritten by: Jason Koenig, Ed Sheeran, Andrew Kolvet, Jenny Koenig, Murray Cummings\n\nEdited by: Jason Koenig & Johnny Valencia\nVFX: Ian Hubert\n\nCast: Bo Valencia, Dennis Ranalta, Arthur Pauli\n \nSki Cinematography: Corey Koniniec\nSpecialty Camera op: Ryan Haug\n1st AC: Ryan Brown\n \n1st Assistant Director: Ole Zapatka\nArt Director: Klaus Hartl\nSnow fx: Lucien Stephenson\n\nGaffer: Thomas Berz\nStylist: Claudia Lajda\nHair & Makeup: Christel Thoresen\nAustrian Casting: Ursula Kiplinger\n \nAdditional VFX: Zoic\n\nSpecial Thanks to: The Hintertux Glacier, Austria;\nThe Tenne, and Hotel Neuhintertux"
xSZnlufFjrA,17.14.11,CAPO - ALLES AUF ROT - TOURBLOG #5,Capo TV,24,2017-11-13T13:50:00.000Z,capo|"hallo monaco"|"alles auf rot"|"lambo diablo gt"|"azzlackz"|"warner music"|"sott"|"haftbefehl"|"ggnimg"|"mainhattan city gang"|"matador"|"totentanz"|"mon cheri"|"nimo"|"generation azzlack"|"hits"|"rap"|"germany"|"deutschrap"|"doku"|"tour"|"eno"|"eno 183"|"soufian"|"azzi memo"|"memo"|"tourblog"|"aar"|"hannover"|"münchen"|"berlin",71120,4138,69,296,https://i.ytimg.com/vi/xSZnlufFjrA/default.jpg,FALSE,FALSE,FALSE,"ALLES AUF ROT Tour Tickets:\n► https://www.eventim.de/capo \n► https://kj.de/ed\n\nALLES AUF ROT bestellen:\n► http://wmg.click/Capo_AllesAufRotAY\n\nAbonniert den Kanal um nichts zu verpassen und folgt mir auf Facebook.\n\nFolgt Capo:\nFacebook: https://www.facebook.com/capooffiziell\nInstagram: http://instagram.com/capomilanoo\nTwitter: http://twitter.com/CapoOffiziell\n\nMix von Gökhan Güler http://www.facebook.com/goekhangueler\nhttp://goekhangueler.com\n\nMaster von HP Mastering\nhttps://www.facebook.com/hpmastering\n\nProduziert von SOTT, Veteran & Zeeko\nSOTT: https://www.facebook.com/sottbangbang\nVeteran: https://www.facebook.com/vvvbang\nZeeko: https://www.facebook.com/zeekoprod\n\nANFRAGEN, BOOKING, PRESSE:\ncapo@azzlackz.de\n\nWarner Music Central Europe © 2017"
TRZPLiLl9HY,17.14.11,Patriots vs. Broncos | NFL Week 10 Game Highlights,NFL,17,2017-11-13T05:45:26.000Z,NFL|"Football"|"offense"|"defense"|"afc"|"nfc"|"American Football"|"highlight"|"highlights"|"game"|"games"|"sport"|"sports"|"action"|"play"|"plays"|"season"|"2017"|"rookie"|"rookies"|"recap"|"run"|"sprint"|"catch"|"huge"|"amazing"|"touchdown"|"td"|"week 9"|"wk 9"|"new england"|"patriots"|"pats"|"denver"|"broncos"|"brady"|"siemian"|"burkhead"|"gronk"|"gronkowski"|"white"|"post game highlights"|"patriots win"|"sp:dt=2017-11-12T20:30:00-05:00"|"sp:vl=en-US"|"sp:st=football"|"sp:li=nfl"|"sp:ti:home=Den"|"sp:ti:away=NE"|"sp:ty=high",725042,6620,294,1283,https://i.ytimg.com/vi/TRZPLiLl9HY/default.jpg,FALSE,FALSE,FALSE,"The New England Patriots battle the Denver Broncos in Week 10 of the 2017 NFL Season.\n\nWatch full games with NFL Game Pass: https://www.nfl.com/gamepass?campaign=sp-nf-gd-ot-yt-3000342\n\nSign up for Fantasy Football! http://www.nfl.com/fantasyfootball\n\nSubscribe to NFL: http://j.mp/1L0bVBu\n\nThe NFL YouTube channel is your home for immediate in-game highlights from your favorite teams and players, full NFL games, behind the scenes access and more!\n\nCheck out our other channels:\nNFL Network http://www.youtube.com/nflnetwork\nNFL Films http://www.youtube.com/nflfilms\n\nFor all things NFL, visit the league's official website at http://www.nfl.com/\n\nWatch NFL Now: https://www.nfl.com/now\nListen to NFL podcasts: http://www.nfl.com/podcasts\nWatch the NFL network: http://nflnonline.nfl.com/\nDownload the NFL mobile app: https://www.nfl.com/apps\n2017 NFL Schedule: http://www.nfl.com/schedules\nBuy tickets to watch your favorite team:  http://www.nfl.com/tickets\nShop NFL: http://www.nflshop.com/source/bm-nflcom-Header-Shop-Tab\n\nLike us on Facebook: https://www.facebook.com/NFL\nFollow us on Twitter: https://twitter.com/NFL\nFollow us on Instagram: https://instagram.com/nfl/\nFind us on Snapchat"
zABx5FtO8-8,17.14.11,MY LOOK WITH FENTY BEAUTY,di1ara,22,2017-11-12T23:44:14.000Z,Make-Up|"FENTYBEAUTY"|"RIHANNA"|"FENTY"|"RIHANNA FENTYBEAUTY"|"GLAMOUR MAKE-UP"|"di1ara"|"rihanna makeup"|"make-up rihanna"|"badgirlriri",97601,5364,560,580,https://i.ytimg.com/vi/zABx5FtO8-8/default.jpg,FALSE,FALSE,FALSE,"Thank u for watching! I hope u like it! Its MY LOOK (like always, so nothing special), I want to show you how the products are :-)\n\nDanke für die lieben Kommentare, meine Looks sehen überwiegend immer gleich aus - es geht in meinen Videos eher darum wie die Produkte sind :-)\n\nPrimer: http://bit.ly/2zRWGBo *\nFoundation: http://bit.ly/2zyKrJi *\nContouring: http://bit.ly/2zwXo6H *\nBaking: http://bit.ly/2zwz58O *\nEyebrows: http://bit.ly/2zwM36z *\nEyeshadow: http://bit.ly/2zvGHbP *\nLashes: http://amzn.to/2htWjpk *\nMascara: http://bit.ly/2zxK8i8 *\nHighlighter: http://amzn.to/2zAsz0w *\nBronzer: http://amzn.to/2hxQdE9 *\nLipstick: TREND IT UP (DM) \nLipgloss: http://bit.ly/2zvHQjw *\n\n\n\n\n\n\n*Affiliate Links. ► Das bedeutet dass ich Provision erhalte wenn ihr über diesen Link einkauft. Er dient euch dazu direkt zu dem erwähnten Produkt zu kommen."
